Area,Item,Year,hect,average_rain_fall_mm_per_year,avg_temp,hg/ha_yield
Iraq,Sorghum,2005,1926732,216,23.58,9750
Iraq,Sorghum,2005,1926732,216,19.96,9750
Iraq,Soybeans,2005,1573174,216,23.58,9214
Iraq,Soybeans,2005,1573174,216,19.96,9214
Iraq,Wheat,2005,1138702,216,23.58,8738
Iraq,Wheat,2005,1138702,216,19.96,8738
Iraq,Maize,2006,1551279,216,23.82,24255
Iraq,Maize,2006,1551279,216,20.12,24255
Iraq,Potatoes,2006,1826324,216,23.82,176444
Iraq,Potatoes,2006,1826324,216,20.12,176444
Iraq,"Rice, paddy",2006,1283789,216,23.82,28867
Iraq,"Rice, paddy",2006,1283789,216,20.12,28867
Iraq,Sorghum,2006,1926732,216,23.82,10000
Iraq,Sorghum,2006,1926732,216,20.12,10000
Iraq,Soybeans,2006,1573174,216,23.82,9095
Iraq,Soybeans,2006,1573174,216,20.12,9095
Iraq,Wheat,2006,1138702,216,23.82,13783
Iraq,Wheat,2006,1138702,216,20.12,13783
Iraq,Maize,2007,1551279,216,23.92,24774
Iraq,Maize,2007,1551279,216,20.12,24774
Iraq,Potatoes,2007,1826324,216,23.92,179580
Iraq,Potatoes,2007,1826324,216,20.12,179580
Iraq,"Rice, paddy",2007,1283789,216,23.92,31630
Iraq,"Rice, paddy",2007,1283789,216,20.12,31630
Iraq,Sorghum,2007,1926732,216,23.92,9722
Iraq,Sorghum,2007,1926732,216,20.12,9722
Iraq,Soybeans,2007,1573174,216,23.92,9187
Iraq,Soybeans,2007,1573174,216,20.12,9187
Iraq,Wheat,2007,1138702,216,23.92,14031
Iraq,Wheat,2007,1138702,216,20.12,14031
Iraq,Maize,2008,1551279,216,24.09,23492
Iraq,Maize,2008,1551279,216,20.46,23492
Iraq,Potatoes,2008,1826324,216,24.09,105689
Iraq,Potatoes,2008,1826324,216,20.46,105689
Iraq,"Rice, paddy",2008,1283789,216,24.09,29281
Iraq,"Rice, paddy",2008,1283789,216,20.46,29281
Iraq,Sorghum,2008,1926732,216,24.09,9791
Iraq,Sorghum,2008,1926732,216,20.46,9791
Iraq,Soybeans,2008,1573174,216,24.09,9016
Iraq,Soybeans,2008,1573174,216,20.46,9016
Iraq,Wheat,2008,1138702,216,24.09,13678
Iraq,Wheat,2008,1138702,216,20.46,13678
Iraq,Maize,2009,1551279,216,23.87,20878
Iraq,Maize,2009,1551279,216,20.26,20878
Iraq,Potatoes,2009,1826324,216,23.87,113307
Iraq,Potatoes,2009,1826324,216,20.26,113307
Iraq,"Rice, paddy",2009,1283789,216,23.87,31511
Iraq,"Rice, paddy",2009,1283789,216,20.26,31511
Iraq,Sorghum,2009,1926732,216,23.87,14279
Iraq,Sorghum,2009,1926732,216,20.26,14279
Iraq,Soybeans,2009,1573174,216,23.87,8846
Iraq,Soybeans,2009,1573174,216,20.26,8846
Iraq,Wheat,2009,1138702,216,23.87,18756
Iraq,Wheat,2009,1138702,216,20.26,18756
Iraq,Maize,2010,1551279,216,25.49,23586
Iraq,Maize,2010,1551279,216,21.97,23586
Iraq,Potatoes,2010,1826324,216,25.49,157177
Iraq,Potatoes,2010,1826324,216,21.97,157177
Iraq,"Rice, paddy",2010,1283789,216,25.49,32482
Iraq,"Rice, paddy",2010,1283789,216,21.97,32482
Iraq,Sorghum,2010,1926732,216,25.49,29960
Iraq,Sorghum,2010,1926732,216,21.97,29960
Iraq,Soybeans,2010,1573174,216,25.49,8675
Iraq,Soybeans,2010,1573174,216,21.97,8675
Iraq,Wheat,2010,1138702,216,25.49,19872
Iraq,Wheat,2010,1138702,216,21.97,19872
Iraq,Maize,2011,1551279,216,23.44,26077
Iraq,Maize,2011,1551279,216,19.78,26077
Iraq,Potatoes,2011,1826324,216,23.44,137820
Iraq,Potatoes,2011,1826324,216,19.78,137820
Iraq,"Rice, paddy",2011,1283789,216,23.44,35762
Iraq,"Rice, paddy",2011,1283789,216,19.78,35762
Iraq,Sorghum,2011,1926732,216,23.44,31873
Iraq,Sorghum,2011,1926732,216,19.78,31873
Iraq,Soybeans,2011,1573174,216,23.44,8504
Iraq,Soybeans,2011,1573174,216,19.78,8504
Iraq,Wheat,2011,1138702,216,23.44,19552
Iraq,Wheat,2011,1138702,216,19.78,19552
Iraq,Maize,2012,1551279,216,24.34,33444
Iraq,Maize,2012,1551279,216,20.7,33444
Iraq,Potatoes,2012,1826324,216,24.34,134713
Iraq,Potatoes,2012,1826324,216,20.7,134713
Iraq,"Rice, paddy",2012,1283789,216,24.34,45468
Iraq,"Rice, paddy",2012,1283789,216,20.7,45468
Iraq,Sorghum,2012,1926732,216,24.34,7314
Iraq,Sorghum,2012,1926732,216,20.7,7314
Iraq,Soybeans,2012,1573174,216,24.34,8334
Iraq,Soybeans,2012,1573174,216,20.7,8334
Iraq,Wheat,2012,1138702,216,24.34,24181
Iraq,Wheat,2012,1138702,216,20.7,24181
Iraq,Maize,2013,1551279,216,25.14,42214
Iraq,Maize,2013,1551279,216,21.77,42214
Iraq,Potatoes,2013,1826324,216,25.14,170599
Iraq,Potatoes,2013,1826324,216,21.77,170599
Iraq,"Rice, paddy",2013,1283789,216,25.14,47162
Iraq,"Rice, paddy",2013,1283789,216,21.77,47162
Iraq,Sorghum,2013,1926732,216,25.14,19215
Iraq,Sorghum,2013,1926732,216,21.77,19215
Iraq,Soybeans,2013,1573174,216,25.14,8163
Iraq,Soybeans,2013,1573174,216,21.77,8163
Iraq,Wheat,2013,1138702,216,25.14,23068
Iraq,Wheat,2013,1138702,216,21.77,23068
Jamaica,Cassava,1985,63480,2051,26.8,113000
Jamaica,Maize,1985,63429,2051,26.8,13029
Jamaica,Plantains and others,1985,67694,2051,26.8,125684
Jamaica,Potatoes,1985,64293,2051,26.8,113381
Jamaica,"Rice, paddy",1985,60725,2051,26.8,30364
Jamaica,Sweet potatoes,1985,62791,2051,26.8,111614
Jamaica,Yams,1985,61588,2051,26.8,128200
Jamaica,Cassava,1986,63480,2051,26.89,123023
Jamaica,Maize,1986,63429,2051,26.89,10371
Jamaica,Plantains and others,1986,67694,2051,26.89,130667
Jamaica,Potatoes,1986,64293,2051,26.89,88152
Jamaica,"Rice, paddy",1986,60725,2051,26.89,31802
Jamaica,Sweet potatoes,1986,62791,2051,26.89,110520
Jamaica,Yams,1986,61588,2051,26.89,128587
Jamaica,Cassava,1987,63480,2051,27.42,124150
Jamaica,Maize,1987,63429,2051,27.42,11340
Jamaica,Plantains and others,1987,67694,2051,27.42,131009
Jamaica,Potatoes,1987,64293,2051,27.42,119079
Jamaica,"Rice, paddy",1987,60725,2051,27.42,20668
Jamaica,Sweet potatoes,1987,62791,2051,27.42,111564
Jamaica,Yams,1987,61588,2051,27.42,126798
Jamaica,Cassava,1989,63480,2051,26.97,117222
Jamaica,Maize,1989,63429,2051,26.97,11688
Jamaica,Plantains and others,1989,67694,2051,26.97,130000
Jamaica,Potatoes,1989,64293,2051,26.97,116448
Jamaica,"Rice, paddy",1989,60725,2051,26.97,33506
Jamaica,Sweet potatoes,1989,62791,2051,26.97,113927
Jamaica,Yams,1989,61588,2051,26.97,125217
Jamaica,Cassava,1990,63480,2051,27.28,119102
Jamaica,Maize,1990,63429,2051,27.28,10588
Jamaica,Plantains and others,1990,67694,2051,27.28,138727
Jamaica,Potatoes,1990,64293,2051,27.28,122818
Jamaica,"Rice, paddy",1990,60725,2051,27.28,23656
Jamaica,Sweet potatoes,1990,62791,2051,27.28,112543
Jamaica,Yams,1990,61588,2051,27.28,130749
Jamaica,Cassava,1991,63480,2051,27.24,120268
Jamaica,Maize,1991,63429,2051,27.24,11667
Jamaica,Plantains and others,1991,67694,2051,27.24,135699
Jamaica,Potatoes,1991,64293,2051,27.24,91380
Jamaica,"Rice, paddy",1991,60725,2051,27.24,27019
Jamaica,Sweet potatoes,1991,62791,2051,27.24,108643
Jamaica,Yams,1991,61588,2051,27.24,133724
Jamaica,Cassava,1992,63480,2051,27.25,151186
Jamaica,Maize,1992,63429,2051,27.25,14225
Jamaica,Plantains and others,1992,67694,2051,27.25,155229
Jamaica,Potatoes,1992,64293,2051,27.25,111138
Jamaica,"Rice, paddy",1992,60725,2051,27.25,23981
Jamaica,Sweet potatoes,1992,62791,2051,27.25,134109
Jamaica,Yams,1992,61588,2051,27.25,153341
Jamaica,Cassava,1993,63480,2051,27.02,186649
Jamaica,Maize,1993,63429,2051,27.02,15115
Jamaica,Plantains and others,1993,67694,2051,27.02,171181
Jamaica,Potatoes,1993,64293,2051,27.02,119399
Jamaica,"Rice, paddy",1993,60725,2051,27.02,31279
Jamaica,Sweet potatoes,1993,62791,2051,27.02,153282
Jamaica,Yams,1993,61588,2051,27.02,160573
Jamaica,Cassava,1994,63480,2051,27.48,195385
Jamaica,Maize,1994,63429,2051,27.48,13594
Jamaica,Plantains and others,1994,67694,2051,27.48,170149
Jamaica,Potatoes,1994,64293,2051,27.48,143052
Jamaica,"Rice, paddy",1994,60725,2051,27.48,29080
Jamaica,Sweet potatoes,1994,62791,2051,27.48,150512
Jamaica,Yams,1994,61588,2051,27.48,160831
Jamaica,Cassava,1995,63480,2051,27.4,205018
Jamaica,Maize,1995,63429,2051,27.4,13375
Jamaica,Plantains and others,1995,67694,2051,27.4,171784
Jamaica,Potatoes,1995,64293,2051,27.4,144129
Jamaica,"Rice, paddy",1995,60725,2051,27.4,24308
Jamaica,Sweet potatoes,1995,62791,2051,27.4,153491
Jamaica,Yams,1995,61588,2051,27.4,168033
Jamaica,Cassava,1996,63480,2051,26.98,208699
Jamaica,Maize,1996,63429,2051,26.98,13741
Jamaica,Plantains and others,1996,67694,2051,26.98,166573
Jamaica,Potatoes,1996,64293,2051,26.98,146076
Jamaica,"Rice, paddy",1996,60725,2051,26.98,14286
Jamaica,Sweet potatoes,1996,62791,2051,26.98,164446
Jamaica,Yams,1996,61588,2051,26.98,169038
Jamaica,Cassava,1997,63480,2051,27.8,188884
Jamaica,Maize,1997,63429,2051,27.8,11568
Jamaica,Plantains and others,1997,67694,2051,27.8,161101
Jamaica,Potatoes,1997,64293,2051,27.8,147392
Jamaica,"Rice, paddy",1997,60725,2051,27.8,16111
Jamaica,Sweet potatoes,1997,62791,2051,27.8,152379
Jamaica,Yams,1997,61588,2051,27.8,158136
Jamaica,Cassava,1998,63480,2051,27.8,191949
Jamaica,Maize,1998,63429,2051,27.8,11436
Jamaica,Plantains and others,1998,67694,2051,27.8,163556
Jamaica,Potatoes,1998,64293,2051,27.8,147897
Jamaica,"Rice, paddy",1998,60725,2051,27.8,18750
Jamaica,Sweet potatoes,1998,62791,2051,27.8,159788
Jamaica,Yams,1998,61588,2051,27.8,159705
Jamaica,Cassava,1999,63480,2051,27.12,190186
Jamaica,Maize,1999,63429,2051,27.12,12231
Jamaica,Plantains and others,1999,67694,2051,27.12,169483
Jamaica,Potatoes,1999,64293,2051,27.12,157082
Jamaica,"Rice, paddy",1999,60725,2051,27.12,10690
Jamaica,Sweet potatoes,1999,62791,2051,27.12,161828
Jamaica,Yams,1999,61588,2051,27.12,163770
Jamaica,Cassava,2000,63480,2051,26.96,181048
Jamaica,Maize,2000,63429,2051,26.96,11487
Jamaica,Plantains and others,2000,67694,2051,26.96,169825
Jamaica,Potatoes,2000,64293,2051,26.96,141042
Jamaica,"Rice, paddy",2000,60725,2051,26.96,9231
Jamaica,Sweet potatoes,2000,62791,2051,26.96,163362
Jamaica,Yams,2000,61588,2051,26.96,154994
Jamaica,Cassava,2001,63480,2051,27.27,188566
Jamaica,Maize,2001,63429,2051,27.27,12068
Jamaica,Plantains and others,2001,67694,2051,27.27,179276
Jamaica,Potatoes,2001,64293,2051,27.27,144634
Jamaica,"Rice, paddy",2001,60725,2051,27.27,13750
Jamaica,Sweet potatoes,2001,62791,2051,27.27,164920
Jamaica,Yams,2001,61588,2051,27.27,164671
Jamaica,Cassava,2002,63480,2051,27.51,188575
Jamaica,Maize,2002,63429,2051,27.51,11818
Jamaica,Plantains and others,2002,67694,2051,27.51,177133
Jamaica,Potatoes,2002,64293,2051,27.51,148595
Jamaica,"Rice, paddy",2002,60725,2051,27.51,9091
Jamaica,Sweet potatoes,2002,62791,2051,27.51,161648
Jamaica,Yams,2002,61588,2051,27.51,164815
Jamaica,Cassava,2004,63480,2051,27.47,184154
Jamaica,Maize,2004,63429,2051,27.47,11842
Jamaica,Plantains and others,2004,67694,2051,27.47,172093
Jamaica,Potatoes,2004,64293,2051,27.47,156346
Jamaica,"Rice, paddy",2004,60725,2051,27.47,14286
Jamaica,Sweet potatoes,2004,62791,2051,27.47,160959
Jamaica,Yams,2004,61588,2051,27.47,159018
Jamaica,Cassava,2005,63480,2051,27.34,176320
Jamaica,Maize,2005,63429,2051,27.34,12547
Jamaica,Plantains and others,2005,67694,2051,27.34,172173
Jamaica,Potatoes,2005,64293,2051,27.34,156141
Jamaica,"Rice, paddy",2005,60725,2051,27.34,30000
Jamaica,Sweet potatoes,2005,62791,2051,27.34,164410
Jamaica,Yams,2005,61588,2051,27.34,150928
Jamaica,Cassava,2006,63480,2051,27.58,186213
Jamaica,Maize,2006,63429,2051,27.58,12284
Jamaica,Plantains and others,2006,67694,2051,27.58,174995
Jamaica,Potatoes,2006,64293,2051,27.58,166966
Jamaica,"Rice, paddy",2006,60725,2051,27.58,20000
Jamaica,Sweet potatoes,2006,62791,2051,27.58,166159
Jamaica,Yams,2006,61588,2051,27.58,165532
Jamaica,Cassava,2007,63480,2051,27.61,186683
Jamaica,Maize,2007,63429,2051,27.61,11950
Jamaica,Plantains and others,2007,67694,2051,27.61,173834
Jamaica,Potatoes,2007,64293,2051,27.61,164330
Jamaica,"Rice, paddy",2007,60725,2051,27.61,29545
Jamaica,Sweet potatoes,2007,62791,2051,27.61,165324
Jamaica,Yams,2007,61588,2051,27.61,156357
Jamaica,Cassava,2008,63480,2051,27.17,185993
Jamaica,Maize,2008,63429,2051,27.17,12538
Jamaica,Plantains and others,2008,67694,2051,27.17,171829
Jamaica,Potatoes,2008,64293,2051,27.17,164849
Jamaica,"Rice, paddy",2008,60725,2051,27.17,33333
Jamaica,Sweet potatoes,2008,62791,2051,27.17,168278
Jamaica,Yams,2008,61588,2051,27.17,153372
Jamaica,Cassava,2009,63480,2051,27.42,186352
Jamaica,Maize,2009,63429,2051,27.42,12615
Jamaica,Plantains and others,2009,67694,2051,27.42,185819
Jamaica,Potatoes,2009,64293,2051,27.42,169416
Jamaica,"Rice, paddy",2009,60725,2051,27.42,40541
Jamaica,Sweet potatoes,2009,62791,2051,27.42,170803
Jamaica,Yams,2009,61588,2051,27.42,167203
Jamaica,Cassava,2010,63480,2051,27.09,185271
Jamaica,Maize,2010,63429,2051,27.09,11710
Jamaica,Plantains and others,2010,67694,2051,27.09,188295
Jamaica,Potatoes,2010,64293,2051,27.09,142411
Jamaica,"Rice, paddy",2010,60725,2051,27.09,47397
Jamaica,Sweet potatoes,2010,62791,2051,27.09,162639
Jamaica,Yams,2010,61588,2051,27.09,168102
Jamaica,Cassava,2011,63480,2051,27.17,188896
Jamaica,Maize,2011,63429,2051,27.17,12747
Jamaica,Plantains and others,2011,67694,2051,27.17,204013
Jamaica,Potatoes,2011,64293,2051,27.17,190236
Jamaica,"Rice, paddy",2011,60725,2051,27.17,53341
Jamaica,Sweet potatoes,2011,62791,2051,27.17,182528
Jamaica,Yams,2011,61588,2051,27.17,161745
Jamaica,Cassava,2012,63480,2051,27.51,188866
Jamaica,Maize,2012,63429,2051,27.51,11891
Jamaica,Plantains and others,2012,67694,2051,27.51,180025
Jamaica,Potatoes,2012,64293,2051,27.51,165440
Jamaica,"Rice, paddy",2012,60725,2051,27.51,49023
Jamaica,Sweet potatoes,2012,62791,2051,27.51,170818
Jamaica,Yams,2012,61588,2051,27.51,171042
Jamaica,Cassava,2013,63480,2051,27.41,187795
Jamaica,Maize,2013,63429,2051,27.41,11883
Jamaica,Plantains and others,2013,67694,2051,27.41,184149
Jamaica,Potatoes,2013,64293,2051,27.41,165914
Jamaica,"Rice, paddy",2013,60725,2051,27.41,42000
Jamaica,Sweet potatoes,2013,62791,2051,27.41,172683
Jamaica,Yams,2013,61588,2051,27.41,165476
Japan,Maize,1985,523287,1668,15.48,24606
Japan,Maize,1985,523287,1668,12.9,24606
Japan,Maize,1985,523287,1668,15.39,24606
Japan,Maize,1985,523287,1668,15.18,24606
Japan,Maize,1985,523287,1668,15.24,24606
Japan,Maize,1985,523287,1668,12.9,24606
Japan,Potatoes,1985,578923,1668,15.48,286252
Japan,Potatoes,1985,578923,1668,12.9,286252
Japan,Potatoes,1985,578923,1668,15.39,286252
Japan,Potatoes,1985,578923,1668,15.18,286252
Japan,Potatoes,1985,578923,1668,15.24,286252
Japan,Potatoes,1985,578923,1668,12.9,286252
Japan,"Rice, paddy",1985,556994,1668,15.48,62246
Japan,"Rice, paddy",1985,556994,1668,12.9,62246
Japan,"Rice, paddy",1985,556994,1668,15.39,62246
Japan,"Rice, paddy",1985,556994,1668,15.18,62246
Japan,"Rice, paddy",1985,556994,1668,15.24,62246
Japan,"Rice, paddy",1985,556994,1668,12.9,62246
Japan,Soybeans,1985,518937,1668,15.48,17101
Japan,Soybeans,1985,518937,1668,12.9,17101
Japan,Soybeans,1985,518937,1668,15.39,17101
Japan,Soybeans,1985,518937,1668,15.18,17101
Japan,Soybeans,1985,518937,1668,15.24,17101
Japan,Soybeans,1985,518937,1668,12.9,17101
Japan,Sweet potatoes,1985,602674,1668,15.48,231364
Japan,Sweet potatoes,1985,602674,1668,12.9,231364
Japan,Sweet potatoes,1985,602674,1668,15.39,231364
Japan,Sweet potatoes,1985,602674,1668,15.18,231364
Japan,Sweet potatoes,1985,602674,1668,15.24,231364
Japan,Sweet potatoes,1985,602674,1668,12.9,231364
Japan,Wheat,1985,587214,1668,15.48,37359
Japan,Wheat,1985,587214,1668,12.9,37359
Japan,Wheat,1985,587214,1668,15.39,37359
Japan,Wheat,1985,587214,1668,15.18,37359
Japan,Wheat,1985,587214,1668,15.24,37359
Japan,Wheat,1985,587214,1668,12.9,37359
Japan,Yams,1985,493943,1668,15.48,199762
Japan,Yams,1985,493943,1668,12.9,199762
Japan,Yams,1985,493943,1668,15.39,199762
Japan,Yams,1985,493943,1668,15.18,199762
Japan,Yams,1985,493943,1668,15.24,199762
Japan,Yams,1985,493943,1668,12.9,199762
Japan,Maize,1986,523287,1668,14.81,19920
Japan,Maize,1986,523287,1668,12.22,19920
Japan,Maize,1986,523287,1668,14.78,19920
Japan,Maize,1986,523287,1668,14.56,19920
Japan,Maize,1986,523287,1668,14.65,19920
Japan,Maize,1986,523287,1668,12.22,19920
Japan,Potatoes,1986,578923,1668,14.81,313067
Japan,Potatoes,1986,578923,1668,12.22,313067
Japan,Potatoes,1986,578923,1668,14.78,313067
Japan,Potatoes,1986,578923,1668,14.56,313067
Japan,Potatoes,1986,578923,1668,14.65,313067
Japan,Potatoes,1986,578923,1668,12.22,313067
Japan,"Rice, paddy",1986,556994,1668,14.81,63218
Japan,"Rice, paddy",1986,556994,1668,12.22,63218
Japan,"Rice, paddy",1986,556994,1668,14.78,63218
Japan,"Rice, paddy",1986,556994,1668,14.56,63218
Japan,"Rice, paddy",1986,556994,1668,14.65,63218
Japan,"Rice, paddy",1986,556994,1668,12.22,63218
Japan,Soybeans,1986,518937,1668,14.81,17717
Japan,Soybeans,1986,518937,1668,12.22,17717
Japan,Soybeans,1986,518937,1668,14.78,17717
Japan,Soybeans,1986,518937,1668,14.56,17717
Japan,Soybeans,1986,518937,1668,14.65,17717
Japan,Soybeans,1986,518937,1668,12.22,17717
Japan,Sweet potatoes,1986,602674,1668,14.81,231846
Japan,Sweet potatoes,1986,602674,1668,12.22,231846
Japan,Sweet potatoes,1986,602674,1668,14.78,231846
Japan,Sweet potatoes,1986,602674,1668,14.56,231846
Japan,Sweet potatoes,1986,602674,1668,14.65,231846
Japan,Sweet potatoes,1986,602674,1668,12.22,231846
Japan,Wheat,1986,587214,1668,14.81,35670
Japan,Wheat,1986,587214,1668,12.22,35670
Japan,Wheat,1986,587214,1668,14.78,35670
Japan,Wheat,1986,587214,1668,14.56,35670
Japan,Wheat,1986,587214,1668,14.65,35670
Japan,Wheat,1986,587214,1668,12.22,35670
Japan,Yams,1986,493943,1668,14.81,180450
Japan,Yams,1986,493943,1668,12.22,180450
Japan,Yams,1986,493943,1668,14.78,180450
Japan,Yams,1986,493943,1668,14.56,180450
Japan,Yams,1986,493943,1668,14.65,180450
Japan,Yams,1986,493943,1668,12.22,180450
Japan,Maize,1987,523287,1668,15.65,23810
Japan,Maize,1987,523287,1668,13.41,23810
Japan,Maize,1987,523287,1668,15.58,23810
Japan,Maize,1987,523287,1668,15.37,23810
Japan,Maize,1987,523287,1668,15.59,23810
Japan,Maize,1987,523287,1668,13.41,23810
Japan,Potatoes,1987,578923,1668,15.65,310204
Japan,Potatoes,1987,578923,1668,13.41,310204
Japan,Potatoes,1987,578923,1668,15.58,310204
Japan,Potatoes,1987,578923,1668,15.37,310204
Japan,Potatoes,1987,578923,1668,15.59,310204
Japan,Potatoes,1987,578923,1668,13.41,310204
Japan,"Rice, paddy",1987,556994,1668,15.65,61901
Japan,"Rice, paddy",1987,556994,1668,13.41,61901
Japan,"Rice, paddy",1987,556994,1668,15.58,61901
Japan,"Rice, paddy",1987,556994,1668,15.37,61901
Japan,"Rice, paddy",1987,556994,1668,15.59,61901
Japan,"Rice, paddy",1987,556994,1668,13.41,61901
Japan,Soybeans,1987,518937,1668,15.65,17652
Japan,Soybeans,1987,518937,1668,13.41,17652
Japan,Soybeans,1987,518937,1668,15.58,17652
Japan,Soybeans,1987,518937,1668,15.37,17652
Japan,Soybeans,1987,518937,1668,15.59,17652
Japan,Soybeans,1987,518937,1668,13.41,17652
Japan,Sweet potatoes,1987,602674,1668,15.65,222344
Japan,Sweet potatoes,1987,602674,1668,13.41,222344
Japan,Sweet potatoes,1987,602674,1668,15.58,222344
Japan,Sweet potatoes,1987,602674,1668,15.37,222344
Japan,Sweet potatoes,1987,602674,1668,15.59,222344
Japan,Sweet potatoes,1987,602674,1668,13.41,222344
Japan,Wheat,1987,587214,1668,15.65,31859
Japan,Wheat,1987,587214,1668,13.41,31859
Japan,Wheat,1987,587214,1668,15.58,31859
Japan,Wheat,1987,587214,1668,15.37,31859
Japan,Wheat,1987,587214,1668,15.59,31859
Japan,Wheat,1987,587214,1668,13.41,31859
Japan,Yams,1987,493943,1668,15.65,194725
Japan,Yams,1987,493943,1668,13.41,194725
Japan,Yams,1987,493943,1668,15.58,194725
Japan,Yams,1987,493943,1668,15.37,194725
Japan,Yams,1987,493943,1668,15.59,194725
Japan,Yams,1987,493943,1668,13.41,194725
Japan,Maize,1989,523287,1668,15.77,25641
Japan,Maize,1989,523287,1668,13.35,25641
Japan,Maize,1989,523287,1668,15.87,25641
Japan,Maize,1989,523287,1668,15.38,25641
Japan,Maize,1989,523287,1668,15.47,25641
Japan,Maize,1989,523287,1668,13.35,25641
Japan,Potatoes,1989,578923,1668,15.77,299416
Japan,Potatoes,1989,578923,1668,13.35,299416
Japan,Potatoes,1989,578923,1668,15.87,299416
Japan,Potatoes,1989,578923,1668,15.38,299416
Japan,Potatoes,1989,578923,1668,15.47,299416
Japan,Potatoes,1989,578923,1668,13.35,299416
Japan,"Rice, paddy",1989,556994,1668,15.77,61679
Japan,"Rice, paddy",1989,556994,1668,13.35,61679
Japan,"Rice, paddy",1989,556994,1668,15.87,61679
Japan,"Rice, paddy",1989,556994,1668,15.38,61679
Japan,"Rice, paddy",1989,556994,1668,15.47,61679
Japan,"Rice, paddy",1989,556994,1668,13.35,61679
Japan,Soybeans,1989,518937,1668,15.77,17922
Japan,Soybeans,1989,518937,1668,13.35,17922
Japan,Soybeans,1989,518937,1668,15.87,17922
Japan,Soybeans,1989,518937,1668,15.38,17922
Japan,Soybeans,1989,518937,1668,15.47,17922
Japan,Soybeans,1989,518937,1668,13.35,17922
Japan,Sweet potatoes,1989,602674,1668,15.77,231179
Japan,Sweet potatoes,1989,602674,1668,13.35,231179
Japan,Sweet potatoes,1989,602674,1668,15.87,231179
Japan,Sweet potatoes,1989,602674,1668,15.38,231179
Japan,Sweet potatoes,1989,602674,1668,15.47,231179
Japan,Sweet potatoes,1989,602674,1668,13.35,231179
Japan,Wheat,1989,587214,1668,15.77,34690
Japan,Wheat,1989,587214,1668,13.35,34690
Japan,Wheat,1989,587214,1668,15.87,34690
Japan,Wheat,1989,587214,1668,15.38,34690
Japan,Wheat,1989,587214,1668,15.47,34690
Japan,Wheat,1989,587214,1668,13.35,34690
Japan,Yams,1989,493943,1668,15.77,185650
Japan,Yams,1989,493943,1668,13.35,185650
Japan,Yams,1989,493943,1668,15.87,185650
Japan,Yams,1989,493943,1668,15.38,185650
Japan,Yams,1989,493943,1668,15.47,185650
Japan,Yams,1989,493943,1668,13.35,185650
Japan,Maize,1990,523287,1668,16.4,25457
Japan,Maize,1990,523287,1668,14.14,25457
Japan,Maize,1990,523287,1668,16.46,25457
Japan,Maize,1990,523287,1668,16.12,25457
